"","Transect","TP","Coral.ID","Growth_form","Colour_morph","Size","Healthy","Colour","Number","Area","Partial_mortality","Other_mortality","transect_ID","Timepoint","Site","Acropora","Cyano_mat","Other_hard_coral","Lyngbya","Macroalgae","Montipora","Other_benthic_invert","Other_branching","Other_calcifier","Other_substrate","Sediment","Soft_coral","Turf","Turf_sediment_matrix","Total_hardcoral"
"234","EB11","December",314,"Foliose","Brown","Small","Health","Health",0,0,20,20,"December _ EB11","Dec","EB",0.7,0.5,0.157142857,26.8,0.6125,3.3,0.1,2.85,0.975,0.8,7.8,0,2.5,24.7,15.9
"235","EB11","December",314,"Foliose","Brown","Small","Health","Health",0,0,20,20,"December _ EB11","April","EB",12.65,15.05,0.121428571,1.2,0.2875,3.4,0.033333333,0.15,1,0.5,2.1,0.1,6.1,13.7,34.1
"236","EB11","December",315,"Enc","Brown","Small","Diseased","Pale",3,8,23,15,"December _ EB11","Dec","EB",0.7,0.5,0.157142857,26.8,0.6125,3.3,0.1,2.85,0.975,0.8,7.8,0,2.5,24.7,15.9
"237","EB11","December",315,"Enc","Brown","Small","Diseased","Pale",3,8,23,15,"December _ EB11","April","EB",12.65,15.05,0.121428571,1.2,0.2875,3.4,0.033333333,0.15,1,0.5,2.1,0.1,6.1,13.7,34.1
"238","EB11","April",80,"Enc","Brown","Medium","Health","Pale",0,0,20,20,"April _ EB11","Dec","EB",0.7,0.5,0.157142857,26.8,0.6125,3.3,0.1,2.85,0.975,0.8,7.8,0,2.5,24.7,15.9
"239","EB11","April",80,"Enc","Brown","Medium","Health","Pale",0,0,20,20,"April _ EB11","April","EB",12.65,15.05,0.121428571,1.2,0.2875,3.4,0.033333333,0.15,1,0.5,2.1,0.1,6.1,13.7,34.1
"240","EB11","December",317,"Enc","Brown","Small","Diseased","Health",2,5,7,2,"December _ EB11","Dec","EB",0.7,0.5,0.157142857,26.8,0.6125,3.3,0.1,2.85,0.975,0.8,7.8,0,2.5,24.7,15.9
"241","EB11","December",317,"Enc","Brown","Small","Diseased","Health",2,5,7,2,"December _ EB11","April","EB",12.65,15.05,0.121428571,1.2,0.2875,3.4,0.033333333,0.15,1,0.5,2.1,0.1,6.1,13.7,34.1
"242","EB11","December",318,"Foliose","Brown","Medium","Diseased","Health",1,20,23,3,"December _ EB11","Dec","EB",0.7,0.5,0.157142857,26.8,0.6125,3.3,0.1,2.85,0.975,0.8,7.8,0,2.5,24.7,15.9
"243","EB11","December",318,"Foliose","Brown","Medium","Diseased","Health",1,20,23,3,"December _ EB11","April","EB",12.65,15.05,0.121428571,1.2,0.2875,3.4,0.033333333,0.15,1,0.5,2.1,0.1,6.1,13.7,34.1
"244","EB11","December",319,"Enc","Brown","Large","Diseased","Pale",2,4,19,15,"December _ EB11","Dec","EB",0.7,0.5,0.157142857,26.8,0.6125,3.3,0.1,2.85,0.975,0.8,7.8,0,2.5,24.7,15.9
"245","EB11","December",319,"Enc","Brown","Large","Diseased","Pale",2,4,19,15,"December _ EB11","April","EB",12.65,15.05,0.121428571,1.2,0.2875,3.4,0.033333333,0.15,1,0.5,2.1,0.1,6.1,13.7,34.1
"246","EB11","April",84,"Enc","Brown","Large","Diseased","Health",8,23,72,49,"April _ EB11","Dec","EB",0.7,0.5,0.157142857,26.8,0.6125,3.3,0.1,2.85,0.975,0.8,7.8,0,2.5,24.7,15.9
"247","EB11","April",84,"Enc","Brown","Large","Diseased","Health",8,23,72,49,"April _ EB11","April","EB",12.65,15.05,0.121428571,1.2,0.2875,3.4,0.033333333,0.15,1,0.5,2.1,0.1,6.1,13.7,34.1
"248","EB11","April",81,"Enc","Brown","Medium","Diseased","Health",4,21,47,26,"April _ EB11","Dec","EB",0.7,0.5,0.157142857,26.8,0.6125,3.3,0.1,2.85,0.975,0.8,7.8,0,2.5,24.7,15.9
"249","EB11","April",81,"Enc","Brown","Medium","Diseased","Health",4,21,47,26,"April _ EB11","April","EB",12.65,15.05,0.121428571,1.2,0.2875,3.4,0.033333333,0.15,1,0.5,2.1,0.1,6.1,13.7,34.1
"250","EB11","April",82,"Foliose","Brown","Medium","Health","Health",0,0,45,45,"April _ EB11","Dec","EB",0.7,0.5,0.157142857,26.8,0.6125,3.3,0.1,2.85,0.975,0.8,7.8,0,2.5,24.7,15.9
"251","EB11","April",82,"Foliose","Brown","Medium","Health","Health",0,0,45,45,"April _ EB11","April","EB",12.65,15.05,0.121428571,1.2,0.2875,3.4,0.033333333,0.15,1,0.5,2.1,0.1,6.1,13.7,34.1
"252","EB11","April",83,"Foliose","Brown","Medium","Health","Health",0,0,68,68,"April _ EB11","Dec","EB",0.7,0.5,0.157142857,26.8,0.6125,3.3,0.1,2.85,0.975,0.8,7.8,0,2.5,24.7,15.9
"253","EB11","April",83,"Foliose","Brown","Medium","Health","Health",0,0,68,68,"April _ EB11","April","EB",12.65,15.05,0.121428571,1.2,0.2875,3.4,0.033333333,0.15,1,0.5,2.1,0.1,6.1,13.7,34.1
"254","EB11","April",85,"Enc","Brown","Large","Diseased","Health",2,6,12,6,"April _ EB11","Dec","EB",0.7,0.5,0.157142857,26.8,0.6125,3.3,0.1,2.85,0.975,0.8,7.8,0,2.5,24.7,15.9
"255","EB11","April",85,"Enc","Brown","Large","Diseased","Health",2,6,12,6,"April _ EB11","April","EB",12.65,15.05,0.121428571,1.2,0.2875,3.4,0.033333333,0.15,1,0.5,2.1,0.1,6.1,13.7,34.1
"256","EB11","April",86,"Enc","Purple","Medium","Diseased","Health",3,7,72,65,"April _ EB11","Dec","EB",0.7,0.5,0.157142857,26.8,0.6125,3.3,0.1,2.85,0.975,0.8,7.8,0,2.5,24.7,15.9
"257","EB11","April",86,"Enc","Purple","Medium","Diseased","Health",3,7,72,65,"April _ EB11","April","EB",12.65,15.05,0.121428571,1.2,0.2875,3.4,0.033333333,0.15,1,0.5,2.1,0.1,6.1,13.7,34.1
"258","SB01","April",89,"Foliose","Brown","Medium","Diseased","Health",5,6,22,16,"April _ SB01","Dec","SB",5,0.15,0.228571429,30.4,0.383333333,6.8,0,0.05,0.45,0.666666667,6.2,0,7.4,15.8,26.9
"259","SB01","April",89,"Foliose","Brown","Medium","Diseased","Health",5,6,22,16,"April _ SB01","April","SB",10.7,8.4,0.492857143,4,0.975,3.8,0.066666667,0.05,0.675,0.6,2.3,0.2,3.1,9.3,36
"260","SB01","April",87,"Foliose","Brown","Large","Diseased","Health",4,12,28,16,"April _ SB01","Dec","SB",5,0.15,0.228571429,30.4,0.383333333,6.8,0,0.05,0.45,0.666666667,6.2,0,7.4,15.8,26.9
"261","SB01","April",87,"Foliose","Brown","Large","Diseased","Health",4,12,28,16,"April _ SB01","April","SB",10.7,8.4,0.492857143,4,0.975,3.8,0.066666667,0.05,0.675,0.6,2.3,0.2,3.1,9.3,36
"262","SB01","April",101,"Foliose","Brown","Small","Health","Health",0,0,5,5,"April _ SB01","Dec","SB",5,0.15,0.228571429,30.4,0.383333333,6.8,0,0.05,0.45,0.666666667,6.2,0,7.4,15.8,26.9
"263","SB01","April",101,"Foliose","Brown","Small","Health","Health",0,0,5,5,"April _ SB01","April","SB",10.7,8.4,0.492857143,4,0.975,3.8,0.066666667,0.05,0.675,0.6,2.3,0.2,3.1,9.3,36
"264","SB01","December",222,"Enc","Purple","Small","Health","Pale",0,0,5,5,"December _ SB01","Dec","SB",5,0.15,0.228571429,30.4,0.383333333,6.8,0,0.05,0.45,0.666666667,6.2,0,7.4,15.8,26.9
"265","SB01","December",222,"Enc","Purple","Small","Health","Pale",0,0,5,5,"December _ SB01","April","SB",10.7,8.4,0.492857143,4,0.975,3.8,0.066666667,0.05,0.675,0.6,2.3,0.2,3.1,9.3,36
"266","SB01","December",223,"Enc","Brown","Small","Health","Health",0,0,3,3,"December _ SB01","Dec","SB",5,0.15,0.228571429,30.4,0.383333333,6.8,0,0.05,0.45,0.666666667,6.2,0,7.4,15.8,26.9
"267","SB01","December",223,"Enc","Brown","Small","Health","Health",0,0,3,3,"December _ SB01","April","SB",10.7,8.4,0.492857143,4,0.975,3.8,0.066666667,0.05,0.675,0.6,2.3,0.2,3.1,9.3,36
"268","SB01","December",224,"Enc","Brown","Medium","Health","Health",0,0,5,5,"December _ SB01","Dec","SB",5,0.15,0.228571429,30.4,0.383333333,6.8,0,0.05,0.45,0.666666667,6.2,0,7.4,15.8,26.9
"269","SB01","December",224,"Enc","Brown","Medium","Health","Health",0,0,5,5,"December _ SB01","April","SB",10.7,8.4,0.492857143,4,0.975,3.8,0.066666667,0.05,0.675,0.6,2.3,0.2,3.1,9.3,36
"270","SB01","December",225,"Enc","Brown","Small","Health","Pale",0,0,50,50,"December _ SB01","Dec","SB",5,0.15,0.228571429,30.4,0.383333333,6.8,0,0.05,0.45,0.666666667,6.2,0,7.4,15.8,26.9
"271","SB01","December",225,"Enc","Brown","Small","Health","Pale",0,0,50,50,"December _ SB01","April","SB",10.7,8.4,0.492857143,4,0.975,3.8,0.066666667,0.05,0.675,0.6,2.3,0.2,3.1,9.3,36
"272","SB01","December",226,"Foliose","Brown","Medium","Diseased","Pale",3,16,45,29,"December _ SB01","Dec","SB",5,0.15,0.228571429,30.4,0.383333333,6.8,0,0.05,0.45,0.666666667,6.2,0,7.4,15.8,26.9
"273","SB01","December",226,"Foliose","Brown","Medium","Diseased","Pale",3,16,45,29,"December _ SB01","April","SB",10.7,8.4,0.492857143,4,0.975,3.8,0.066666667,0.05,0.675,0.6,2.3,0.2,3.1,9.3,36
"274","SB01","December",227,"Enc","Brown","Medium","Diseased","Pale",4,20,27,7,"December _ SB01","Dec","SB",5,0.15,0.228571429,30.4,0.383333333,6.8,0,0.05,0.45,0.666666667,6.2,0,7.4,15.8,26.9
"275","SB01","December",227,"Enc","Brown","Medium","Diseased","Pale",4,20,27,7,"December _ SB01","April","SB",10.7,8.4,0.492857143,4,0.975,3.8,0.066666667,0.05,0.675,0.6,2.3,0.2,3.1,9.3,36
"276","SB01","December",228,"Enc","Brown","Small","Diseased","Health",1,5,5,0,"December _ SB01","Dec","SB",5,0.15,0.228571429,30.4,0.383333333,6.8,0,0.05,0.45,0.666666667,6.2,0,7.4,15.8,26.9
"277","SB01","December",228,"Enc","Brown","Small","Diseased","Health",1,5,5,0,"December _ SB01","April","SB",10.7,8.4,0.492857143,4,0.975,3.8,0.066666667,0.05,0.675,0.6,2.3,0.2,3.1,9.3,36
"278","SB01","December",229,"Foliose","Brown","Large","Diseased","Health",1,4,20,16,"December _ SB01","Dec","SB",5,0.15,0.228571429,30.4,0.383333333,6.8,0,0.05,0.45,0.666666667,6.2,0,7.4,15.8,26.9
"279","SB01","December",229,"Foliose","Brown","Large","Diseased","Health",1,4,20,16,"December _ SB01","April","SB",10.7,8.4,0.492857143,4,0.975,3.8,0.066666667,0.05,0.675,0.6,2.3,0.2,3.1,9.3,36
"280","SB01","December",230,"Foliose","Brown","Medium","Diseased","Pale",6,15,55,40,"December _ SB01","Dec","SB",5,0.15,0.228571429,30.4,0.383333333,6.8,0,0.05,0.45,0.666666667,6.2,0,7.4,15.8,26.9
"281","SB01","December",230,"Foliose","Brown","Medium","Diseased","Pale",6,15,55,40,"December _ SB01","April","SB",10.7,8.4,0.492857143,4,0.975,3.8,0.066666667,0.05,0.675,0.6,2.3,0.2,3.1,9.3,36
"282","SB01","April",97,"Foliose","Brown","Large","Diseased","Health",9,32,54,22,"April _ SB01","Dec","SB",5,0.15,0.228571429,30.4,0.383333333,6.8,0,0.05,0.45,0.666666667,6.2,0,7.4,15.8,26.9
"283","SB01","April",97,"Foliose","Brown","Large","Diseased","Health",9,32,54,22,"April _ SB01","April","SB",10.7,8.4,0.492857143,4,0.975,3.8,0.066666667,0.05,0.675,0.6,2.3,0.2,3.1,9.3,36
"284","SB01","April",98,"Foliose","Brown","Large","Diseased","Health",3,6,15,9,"April _ SB01","Dec","SB",5,0.15,0.228571429,30.4,0.383333333,6.8,0,0.05,0.45,0.666666667,6.2,0,7.4,15.8,26.9
"285","SB01","April",98,"Foliose","Brown","Large","Diseased","Health",3,6,15,9,"April _ SB01","April","SB",10.7,8.4,0.492857143,4,0.975,3.8,0.066666667,0.05,0.675,0.6,2.3,0.2,3.1,9.3,36
"286","SB01","April",99,"Enc","Brown","Medium","Health","Health",0,0,18,18,"April _ SB01","Dec","SB",5,0.15,0.228571429,30.4,0.383333333,6.8,0,0.05,0.45,0.666666667,6.2,0,7.4,15.8,26.9
"287","SB01","April",99,"Enc","Brown","Medium","Health","Health",0,0,18,18,"April _ SB01","April","SB",10.7,8.4,0.492857143,4,0.975,3.8,0.066666667,0.05,0.675,0.6,2.3,0.2,3.1,9.3,36
"288","SB01","April",100,"Foliose","Brown","Small","Health","Health",0,0,11,11,"April _ SB01","Dec","SB",5,0.15,0.228571429,30.4,0.383333333,6.8,0,0.05,0.45,0.666666667,6.2,0,7.4,15.8,26.9
"289","SB01","April",100,"Foliose","Brown","Small","Health","Health",0,0,11,11,"April _ SB01","April","SB",10.7,8.4,0.492857143,4,0.975,3.8,0.066666667,0.05,0.675,0.6,2.3,0.2,3.1,9.3,36
"290","SB01","April",88,"Foliose","Brown","Large","Diseased","Health",8,4,41,37,"April _ SB01","Dec","SB",5,0.15,0.228571429,30.4,0.383333333,6.8,0,0.05,0.45,0.666666667,6.2,0,7.4,15.8,26.9
"291","SB01","April",88,"Foliose","Brown","Large","Diseased","Health",8,4,41,37,"April _ SB01","April","SB",10.7,8.4,0.492857143,4,0.975,3.8,0.066666667,0.05,0.675,0.6,2.3,0.2,3.1,9.3,36
"292","SB01","April",93,"Foliose","Brown","Large","Diseased","Health",7,6,21,15,"April _ SB01","Dec","SB",5,0.15,0.228571429,30.4,0.383333333,6.8,0,0.05,0.45,0.666666667,6.2,0,7.4,15.8,26.9
"293","SB01","April",93,"Foliose","Brown","Large","Diseased","Health",7,6,21,15,"April _ SB01","April","SB",10.7,8.4,0.492857143,4,0.975,3.8,0.066666667,0.05,0.675,0.6,2.3,0.2,3.1,9.3,36
"294","SB01","April",90,"Foliose","Brown","Medium","Diseased","Health",5,16,27,11,"April _ SB01","Dec","SB",5,0.15,0.228571429,30.4,0.383333333,6.8,0,0.05,0.45,0.666666667,6.2,0,7.4,15.8,26.9
"295","SB01","April",90,"Foliose","Brown","Medium","Diseased","Health",5,16,27,11,"April _ SB01","April","SB",10.7,8.4,0.492857143,4,0.975,3.8,0.066666667,0.05,0.675,0.6,2.3,0.2,3.1,9.3,36
"296","SB01","April",91,"Foliose","Brown","Large","Diseased","Health",3,34,53,19,"April _ SB01","Dec","SB",5,0.15,0.228571429,30.4,0.383333333,6.8,0,0.05,0.45,0.666666667,6.2,0,7.4,15.8,26.9
"297","SB01","April",91,"Foliose","Brown","Large","Diseased","Health",3,34,53,19,"April _ SB01","April","SB",10.7,8.4,0.492857143,4,0.975,3.8,0.066666667,0.05,0.675,0.6,2.3,0.2,3.1,9.3,36
"298","SB01","April",92,"Foliose","Brown","Medium","Diseased","Health",2,5,27,22,"April _ SB01","Dec","SB",5,0.15,0.228571429,30.4,0.383333333,6.8,0,0.05,0.45,0.666666667,6.2,0,7.4,15.8,26.9
"299","SB01","April",92,"Foliose","Brown","Medium","Diseased","Health",2,5,27,22,"April _ SB01","April","SB",10.7,8.4,0.492857143,4,0.975,3.8,0.066666667,0.05,0.675,0.6,2.3,0.2,3.1,9.3,36
"300","SB01","December",221,"Enc","Purple","Small","Health","Health",0,0,3,3,"December _ SB01","Dec","SB",5,0.15,0.228571429,30.4,0.383333333,6.8,0,0.05,0.45,0.666666667,6.2,0,7.4,15.8,26.9
"301","SB01","December",221,"Enc","Purple","Small","Health","Health",0,0,3,3,"December _ SB01","April","SB",10.7,8.4,0.492857143,4,0.975,3.8,0.066666667,0.05,0.675,0.6,2.3,0.2,3.1,9.3,36
"302","SB01","April",94,"Foliose","Brown","Large","Diseased","Health",3,5,24,19,"April _ SB01","Dec","SB",5,0.15,0.228571429,30.4,0.383333333,6.8,0,0.05,0.45,0.666666667,6.2,0,7.4,15.8,26.9
"303","SB01","April",94,"Foliose","Brown","Large","Diseased","Health",3,5,24,19,"April _ SB01","April","SB",10.7,8.4,0.492857143,4,0.975,3.8,0.066666667,0.05,0.675,0.6,2.3,0.2,3.1,9.3,36
"304","SB01","April",95,"Enc","Brown","Large","Diseased","Health",4,13,53,40,"April _ SB01","Dec","SB",5,0.15,0.228571429,30.4,0.383333333,6.8,0,0.05,0.45,0.666666667,6.2,0,7.4,15.8,26.9
"305","SB01","April",95,"Enc","Brown","Large","Diseased","Health",4,13,53,40,"April _ SB01","April","SB",10.7,8.4,0.492857143,4,0.975,3.8,0.066666667,0.05,0.675,0.6,2.3,0.2,3.1,9.3,36
"306","SB01","April",96,"Foliose","Brown","Large","Diseased","Health",6,8,21,13,"April _ SB01","Dec","SB",5,0.15,0.228571429,30.4,0.383333333,6.8,0,0.05,0.45,0.666666667,6.2,0,7.4,15.8,26.9
"307","SB01","April",96,"Foliose","Brown","Large","Diseased","Health",6,8,21,13,"April _ SB01","April","SB",10.7,8.4,0.492857143,4,0.975,3.8,0.066666667,0.05,0.675,0.6,2.3,0.2,3.1,9.3,36
"308","SB02","December",236,"Foliose","Brown","Medium","Health","Pale",0,0,30,30,"December _ SB02","Dec","SB",19.90909091,0.090909091,0.090909091,14.72727273,0.382575758,1.681818182,0.03030303,1.363636364,0.181818182,0.818181818,3.909090909,0.045454545,5.454545455,16,47.18181818
"309","SB02","December",236,"Foliose","Brown","Medium","Health","Pale",0,0,30,30,"December _ SB02","April","SB",0.85,15.45,0.164285714,1.9,0.966666667,4.5,0.066666667,1.2,0.725,0.033333333,1.7,0.3,2,21.1,15.4
"310","SB02","April",112,"Enc","Brown","Large","Health","Health",0,0,8,8,"April _ SB02","Dec","SB",19.90909091,0.090909091,0.090909091,14.72727273,0.382575758,1.681818182,0.03030303,1.363636364,0.181818182,0.818181818,3.909090909,0.045454545,5.454545455,16,47.18181818
"311","SB02","April",112,"Enc","Brown","Large","Health","Health",0,0,8,8,"April _ SB02","April","SB",0.85,15.45,0.164285714,1.9,0.966666667,4.5,0.066666667,1.2,0.725,0.033333333,1.7,0.3,2,21.1,15.4
"312","SB02","April",113,"Foliose","Brown","Large","Health","Health",0,0,31,31,"April _ SB02","Dec","SB",19.90909091,0.090909091,0.090909091,14.72727273,0.382575758,1.681818182,0.03030303,1.363636364,0.181818182,0.818181818,3.909090909,0.045454545,5.454545455,16,47.18181818
"313","SB02","April",113,"Foliose","Brown","Large","Health","Health",0,0,31,31,"April _ SB02","April","SB",0.85,15.45,0.164285714,1.9,0.966666667,4.5,0.066666667,1.2,0.725,0.033333333,1.7,0.3,2,21.1,15.4
"314","SB02","April",114,"Foliose","Brown","Large","Health","Health",0,0,67,67,"April _ SB02","Dec","SB",19.90909091,0.090909091,0.090909091,14.72727273,0.382575758,1.681818182,0.03030303,1.363636364,0.181818182,0.818181818,3.909090909,0.045454545,5.454545455,16,47.18181818
"315","SB02","April",114,"Foliose","Brown","Large","Health","Health",0,0,67,67,"April _ SB02","April","SB",0.85,15.45,0.164285714,1.9,0.966666667,4.5,0.066666667,1.2,0.725,0.033333333,1.7,0.3,2,21.1,15.4
"316","SB02","April",111,"Enc","Brown","Medium","Diseased","Health",3,23,38,15,"April _ SB02","Dec","SB",19.90909091,0.090909091,0.090909091,14.72727273,0.382575758,1.681818182,0.03030303,1.363636364,0.181818182,0.818181818,3.909090909,0.045454545,5.454545455,16,47.18181818
"317","SB02","April",111,"Enc","Brown","Medium","Diseased","Health",3,23,38,15,"April _ SB02","April","SB",0.85,15.45,0.164285714,1.9,0.966666667,4.5,0.066666667,1.2,0.725,0.033333333,1.7,0.3,2,21.1,15.4
"318","SB02","April",102,"Foliose","Brown","Medium","Health","Pale",0,0,17,17,"April _ SB02","Dec","SB",19.90909091,0.090909091,0.090909091,14.72727273,0.382575758,1.681818182,0.03030303,1.363636364,0.181818182,0.818181818,3.909090909,0.045454545,5.454545455,16,47.18181818
"319","SB02","April",102,"Foliose","Brown","Medium","Health","Pale",0,0,17,17,"April _ SB02","April","SB",0.85,15.45,0.164285714,1.9,0.966666667,4.5,0.066666667,1.2,0.725,0.033333333,1.7,0.3,2,21.1,15.4
"320","SB02","December",237,"Foliose","Brown","Small","Diseased","Pale",3,5,10,5,"December _ SB02","Dec","SB",19.90909091,0.090909091,0.090909091,14.72727273,0.382575758,1.681818182,0.03030303,1.363636364,0.181818182,0.818181818,3.909090909,0.045454545,5.454545455,16,47.18181818
"321","SB02","December",237,"Foliose","Brown","Small","Diseased","Pale",3,5,10,5,"December _ SB02","April","SB",0.85,15.45,0.164285714,1.9,0.966666667,4.5,0.066666667,1.2,0.725,0.033333333,1.7,0.3,2,21.1,15.4
"322","SB02","December",238,"Enc","Brown","Small","Diseased","Health",4,12,17,5,"December _ SB02","Dec","SB",19.90909091,0.090909091,0.090909091,14.72727273,0.382575758,1.681818182,0.03030303,1.363636364,0.181818182,0.818181818,3.909090909,0.045454545,5.454545455,16,47.18181818
"323","SB02","December",238,"Enc","Brown","Small","Diseased","Health",4,12,17,5,"December _ SB02","April","SB",0.85,15.45,0.164285714,1.9,0.966666667,4.5,0.066666667,1.2,0.725,0.033333333,1.7,0.3,2,21.1,15.4
"324","SB02","April",105,"Foliose","Brown","Large","Diseased","Health",4,5,15,10,"April _ SB02","Dec","SB",19.90909091,0.090909091,0.090909091,14.72727273,0.382575758,1.681818182,0.03030303,1.363636364,0.181818182,0.818181818,3.909090909,0.045454545,5.454545455,16,47.18181818
"325","SB02","April",105,"Foliose","Brown","Large","Diseased","Health",4,5,15,10,"April _ SB02","April","SB",0.85,15.45,0.164285714,1.9,0.966666667,4.5,0.066666667,1.2,0.725,0.033333333,1.7,0.3,2,21.1,15.4
"326","SB02","April",106,"Foliose","Brown","Large","Diseased","Health",3,13,45,32,"April _ SB02","Dec","SB",19.90909091,0.090909091,0.090909091,14.72727273,0.382575758,1.681818182,0.03030303,1.363636364,0.181818182,0.818181818,3.909090909,0.045454545,5.454545455,16,47.18181818
"327","SB02","April",106,"Foliose","Brown","Large","Diseased","Health",3,13,45,32,"April _ SB02","April","SB",0.85,15.45,0.164285714,1.9,0.966666667,4.5,0.066666667,1.2,0.725,0.033333333,1.7,0.3,2,21.1,15.4
"328","SB02","April",107,"Foliose","Brown","Large","Diseased","Health",5,12,25,13,"April _ SB02","Dec","SB",19.90909091,0.090909091,0.090909091,14.72727273,0.382575758,1.681818182,0.03030303,1.363636364,0.181818182,0.818181818,3.909090909,0.045454545,5.454545455,16,47.18181818
"329","SB02","April",107,"Foliose","Brown","Large","Diseased","Health",5,12,25,13,"April _ SB02","April","SB",0.85,15.45,0.164285714,1.9,0.966666667,4.5,0.066666667,1.2,0.725,0.033333333,1.7,0.3,2,21.1,15.4
"330","SB02","April",108,"Foliose","Brown","Medium","Diseased","Health",5,7,18,11,"April _ SB02","Dec","SB",19.90909091,0.090909091,0.090909091,14.72727273,0.382575758,1.681818182,0.03030303,1.363636364,0.181818182,0.818181818,3.909090909,0.045454545,5.454545455,16,47.18181818
"331","SB02","April",108,"Foliose","Brown","Medium","Diseased","Health",5,7,18,11,"April _ SB02","April","SB",0.85,15.45,0.164285714,1.9,0.966666667,4.5,0.066666667,1.2,0.725,0.033333333,1.7,0.3,2,21.1,15.4
"332","SB02","April",109,"Foliose","Brown","Large","Diseased","Health",3,18,43,25,"April _ SB02","Dec","SB",19.90909091,0.090909091,0.090909091,14.72727273,0.382575758,1.681818182,0.03030303,1.363636364,0.181818182,0.818181818,3.909090909,0.045454545,5.454545455,16,47.18181818
"333","SB02","April",109,"Foliose","Brown","Large","Diseased","Health",3,18,43,25,"April _ SB02","April","SB",0.85,15.45,0.164285714,1.9,0.966666667,4.5,0.066666667,1.2,0.725,0.033333333,1.7,0.3,2,21.1,15.4
"334","SB02","April",110,"Foliose","Brown","Medium","Diseased","Health",1,5,7,2,"April _ SB02","Dec","SB",19.90909091,0.090909091,0.090909091,14.72727273,0.382575758,1.681818182,0.03030303,1.363636364,0.181818182,0.818181818,3.909090909,0.045454545,5.454545455,16,47.18181818
"335","SB02","April",110,"Foliose","Brown","Medium","Diseased","Health",1,5,7,2,"April _ SB02","April","SB",0.85,15.45,0.164285714,1.9,0.966666667,4.5,0.066666667,1.2,0.725,0.033333333,1.7,0.3,2,21.1,15.4
"336","SB02","December",231,"Enc","Brown","Small","Health","Pale",0,0,15,15,"December _ SB02","Dec","SB",19.90909091,0.090909091,0.090909091,14.72727273,0.382575758,1.681818182,0.03030303,1.363636364,0.181818182,0.818181818,3.909090909,0.045454545,5.454545455,16,47.18181818
"337","SB02","December",231,"Enc","Brown","Small","Health","Pale",0,0,15,15,"December _ SB02","April","SB",0.85,15.45,0.164285714,1.9,0.966666667,4.5,0.066666667,1.2,0.725,0.033333333,1.7,0.3,2,21.1,15.4
"338","SB02","December",232,"Enc","Brown","Small","Health","Pale",0,0,20,20,"December _ SB02","Dec","SB",19.90909091,0.090909091,0.090909091,14.72727273,0.382575758,1.681818182,0.03030303,1.363636364,0.181818182,0.818181818,3.909090909,0.045454545,5.454545455,16,47.18181818
"339","SB02","December",232,"Enc","Brown","Small","Health","Pale",0,0,20,20,"December _ SB02","April","SB",0.85,15.45,0.164285714,1.9,0.966666667,4.5,0.066666667,1.2,0.725,0.033333333,1.7,0.3,2,21.1,15.4
"340","SB02","December",233,"Enc","Brown","Small","Health","Pale",0,0,15,15,"December _ SB02","Dec","SB",19.90909091,0.090909091,0.090909091,14.72727273,0.382575758,1.681818182,0.03030303,1.363636364,0.181818182,0.818181818,3.909090909,0.045454545,5.454545455,16,47.18181818
"341","SB02","December",233,"Enc","Brown","Small","Health","Pale",0,0,15,15,"December _ SB02","April","SB",0.85,15.45,0.164285714,1.9,0.966666667,4.5,0.066666667,1.2,0.725,0.033333333,1.7,0.3,2,21.1,15.4
"342","SB02","December",235,"Enc","Brown","Medium","Diseased","Pale",3,10,50,40,"December _ SB02","Dec","SB",19.90909091,0.090909091,0.090909091,14.72727273,0.382575758,1.681818182,0.03030303,1.363636364,0.181818182,0.818181818,3.909090909,0.045454545,5.454545455,16,47.18181818
"343","SB02","December",235,"Enc","Brown","Medium","Diseased","Pale",3,10,50,40,"December _ SB02","April","SB",0.85,15.45,0.164285714,1.9,0.966666667,4.5,0.066666667,1.2,0.725,0.033333333,1.7,0.3,2,21.1,15.4
"344","SB02","December",234,"Enc","Brown","Small","Diseased","Health",1,3,15,12,"December _ SB02","Dec","SB",19.90909091,0.090909091,0.090909091,14.72727273,0.382575758,1.681818182,0.03030303,1.363636364,0.181818182,0.818181818,3.909090909,0.045454545,5.454545455,16,47.18181818
"345","SB02","December",234,"Enc","Brown","Small","Diseased","Health",1,3,15,12,"December _ SB02","April","SB",0.85,15.45,0.164285714,1.9,0.966666667,4.5,0.066666667,1.2,0.725,0.033333333,1.7,0.3,2,21.1,15.4
"346","SB02","April",103,"Foliose","Brown","Medium","Diseased","Health",3,15,25,10,"April _ SB02","Dec","SB",19.90909091,0.090909091,0.090909091,14.72727273,0.382575758,1.681818182,0.03030303,1.363636364,0.181818182,0.818181818,3.909090909,0.045454545,5.454545455,16,47.18181818
"347","SB02","April",103,"Foliose","Brown","Medium","Diseased","Health",3,15,25,10,"April _ SB02","April","SB",0.85,15.45,0.164285714,1.9,0.966666667,4.5,0.066666667,1.2,0.725,0.033333333,1.7,0.3,2,21.1,15.4
"348","SB02","April",104,"Enc","Brown","Small","Health","Health",0,0,24,24,"April _ SB02","Dec","SB",19.90909091,0.090909091,0.090909091,14.72727273,0.382575758,1.681818182,0.03030303,1.363636364,0.181818182,0.818181818,3.909090909,0.045454545,5.454545455,16,47.18181818
